Customer ID,Recency,Frequency,Monetary,Cluster
16002.0,625,1,118.58,3
16003.0,30,10,916.37,1
16004.0,475,5,276.31,3
16005.0,12,10,1176.01,1
16006.0,211,2,192.38,0
16007.0,48,7,1235.28,1
16008.0,24,15,636.03,1
16009.0,22,4,298.25,1
16010.0,246,11,613.33,0
16011.0,8,29,1161.11,1
16012.0,35,5,608.28,1
16013.0,4,84,592.58,1
16014.0,38,5,762.59,1
16015.0,4,3,226.82,1
16016.0,3,11,1211.97,1
16017.0,47,5,408.41,1
16018.0,39,4,139.93,1
16019.0,47,27,1489.3,1
16020.0,17,3,112.45,1
16021.0,395,2,352.84,0
16022.0,260,1,251.48,0
16023.0,46,3,316.06,1
16024.0,12,3,113.78,1
16025.0,30,1,55.339999999999996,1
16026.0,43,1,41.14,1
16027.0,92,15,286.33,1
16028.0,596,1,26.5,3
16029.0,39,107,9287.42,1
16030.0,310,1,67.1,0
16031.0,92,2,278.97,1
16032.0,456,6,449.18,0
16033.0,6,27,4699.62,1
16034.0,196,6,133.13,0
16035.0,560,1,163.23,3
16036.0,87,4,458.65,1
16037.0,270,5,214.61,0
16038.0,8,3,82.94,1
16039.0,424,2,55.55,0
16040.0,65,7,504.94,1
16041.0,31,3,32.339999999999996,1
16042.0,22,8,386.88,1
16043.0,38,8,302.27,1
16044.0,435,1,57.44,0
16045.0,120,8,401.13,1
16046.0,562,1,55.51,3
16047.0,682,1,107.14,3
16048.0,373,4,92.99000000000001,0
16049.0,40,6,1149.44,1
16050.0,174,3,49.45,0
16051.0,682,1,31.64,3
16052.0,54,1,84.61,1
16053.0,33,6,650.39,1
16054.0,145,4,832.8199999999999,1
16055.0,221,1,71.9,0
16056.0,45,1,256.08,1
16057.0,16,10,807.8,1
16058.0,406,1,6.7,0
16059.0,66,12,1213.9,1
16060.0,401,3,108.05,0
16061.0,431,1,34.15,0
16062.0,10,8,498.78,1
16063.0,260,1,51.58,0
16064.0,725,1,47.65,3
16065.0,365,8,894.75,0
16066.0,17,5,316.24,1
16067.0,563,3,281.2,3
16068.0,594,1,97.64,3
16069.0,418,1,129.55,0
16070.0,22,2,69.45,1
16071.0,45,4,179.11,1
16072.0,288,4,2189.7,0
16073.0,297,1,2.55,0
16074.0,390,1,198.15,0
16075.0,503,2,192.84,3
16076.0,3,10,327.79,1
16077.0,626,1,16.2,3
16078.0,284,2,83.19,0
16079.0,17,3,62.4,1
16080.0,82,4,80.97,1
16081.0,56,8,1178.36,1
16082.0,670,1,66.3,3
16083.0,101,4,130.22,1
16084.0,299,1,100.54,0
16085.0,23,12,1036.15,1
16086.0,59,10,428.23,1
16087.0,389,5,24.1,0
16088.0,576,2,26.159999999999997,3
16089.0,386,2,160.29,0
16090.0,624,1,94.33,3
16091.0,155,2,51.15,1
16092.0,115,6,190.52,1
16093.0,107,1,0.85,1
16094.0,12,11,845.84,1
16095.0,456,1,72.2,3
16096.0,264,4,466.99,0
16097.0,240,1,53.599999999999994,0
16098.0,88,14,600.26,1
16099.0,50,7,127.71000000000001,1
16100.0,463,1,62.46,3
16101.0,71,4,536.95,1
16102.0,42,3,148.13,1
16103.0,7,22,704.6,1
16104.0,62,9,834.97,1
16105.0,249,5,194.01,0
16106.0,66,1,9.08,1
16107.0,18,7,135.31,1
16108.0,85,4,372.63,1
16109.0,219,3,37.25,0
16110.0,45,4,1157.05,1
16111.0,428,1,229.11,0
16112.0,143,4,8.92,1
16113.0,183,1,79.53,0
16114.0,171,1,26.75,0
16115.0,10,12,1017.48,1
16116.0,212,1,148.49,0
16117.0,190,3,222.01,0
16118.0,653,1,113.29,3
16119.0,8,8,160.07,1
16120.0,59,6,152.13,1
16121.0,57,5,740.95,1
16122.0,73,6,111.63,1
16123.0,52,1,49.72,1
16124.0,317,4,375.12,0
16125.0,367,14,1084.76,0
16126.0,29,15,1244.15,1
16127.0,39,2,222.47,1
16128.0,18,11,423.71,1
16129.0,407,3,332.57,0
16130.0,422,4,325.42,0
16131.0,52,12,667.51,1
16132.0,544,2,76.95,3
16133.0,4,56,2303.05,1
16134.0,22,5,259.02,1
16135.0,263,2,135.70000000000002,0
16136.0,60,4,110.25,1
16137.0,680,1,75.5,3
16138.0,379,3,148.3,0
16139.0,19,5,158.23,1
16140.0,66,3,141.54,1
16141.0,88,2,259.74,1
16142.0,250,1,106.44,0
16143.0,3,12,871.91,1
16144.0,247,1,10.95,0
16145.0,9,19,1094.32,1
16146.0,157,4,89.44,1
16147.0,134,5,423.82,1
16148.0,296,2,18.36,0
16149.0,5,3,31.33,1
16150.0,43,10,743.44,1
16152.0,269,1,173.31,0
16153.0,50,11,601.66,1
16155.0,382,5,166.15,0
16156.0,9,20,715.38,1
16157.0,16,3,62.02,1
16158.0,522,9,246.97,3
16159.0,282,4,173.11,0
16160.0,65,2,34.82,1
16161.0,2,43,3310.53,1
16162.0,252,1,18.7,0
16163.0,232,6,378.35,0
16164.0,17,3,82.74,1
16165.0,505,1,39.95,3
16166.0,428,2,78.54,0
16167.0,414,5,263.43,0
16168.0,11,66,1253.78,1
16169.0,8,4,175.94,1
16170.0,51,20,836.05,1
16171.0,59,1,10.25,1
16172.0,95,8,221.71,1
16173.0,16,6,338.86,1
16174.0,126,7,159.07999999999998,1
16175.0,94,7,328.82,1
16176.0,421,4,258.12,0
16177.0,50,8,466.41,1
16178.0,138,2,77.48,1
16179.0,61,1,41.06,1
16180.0,100,13,730.62,1
16181.0,73,1,26.53,1
16182.0,72,9,94.32,1
16183.0,67,4,159.53,1
16184.0,64,6,180.36,1
16185.0,17,3,128.04,1
16186.0,23,26,1005.95,1
16187.0,32,15,639.11,1
16188.0,45,5,175.41,1
16189.0,16,2,43.379999999999995,1
16190.0,40,8,519.75,1
16191.0,3,24,616.18,1
16192.0,736,1,22.92,3
16193.0,237,2,102.34,0
16194.0,375,1,43.1,0
16195.0,723,1,53.300000000000004,3
16196.0,489,1,14.85,3
16197.0,469,9,300.92,3
16198.0,75,2,125.351,1
16199.0,392,7,33.4,0
16200.0,4,12,1776.83,1
16201.0,3,5,272.45,1
16202.0,361,9,500.49,0
16203.0,59,6,210.73,1
16204.0,23,3,243.95,1
16205.0,31,7,453.53000000000003,1
16206.0,55,13,742.62,1
16207.0,25,1,80.88,1
16208.0,45,10,861.01,1
16209.0,89,9,199.52,1
16210.0,2,35,1115.84,1
16211.0,89,3,121.32000000000001,1
16212.0,19,4,312.27,1
16213.0,79,1,22.9,1
16214.0,171,4,380.3,1
16215.0,81,1,60.0,1
16216.0,267,1,332.69,0
16217.0,235,2,63.150000000000006,0
16218.0,30,13,262.75,1
16219.0,501,1,0.85,3
16221.0,37,9,754.92,1
16222.0,318,2,554.47,0
16223.0,375,2,341.6,0
16224.0,57,5,283.04,1
16225.0,45,15,835.76,1
16226.0,203,5,55.49,0
16227.0,225,3,104.68,0
16228.0,385,3,160.73,0
16229.0,87,6,472.95,1
16230.0,190,2,68.27,0
16231.0,379,4,226.35,0
16232.0,44,7,227.89000000000001,1
16233.0,71,9,320.69,1
16234.0,476,3,45.87,3
16235.0,41,9,590.63,1
16236.0,78,1,57.550000000000004,1
16237.0,437,1,28.9,0
16238.0,423,1,4.85,0
16239.0,57,6,84.9,1
16240.0,24,2,551.9,1
16241.0,10,16,2349.98,1
16242.0,8,14,1857.23,1
16243.0,34,2,297.91,1
16244.0,212,2,399.51,0
16245.0,24,3,263.2,1
16246.0,460,2,257.5,3
16247.0,170,1,43.379999999999995,0
16248.0,62,1,14.22,1
16249.0,53,5,240.34,1
16250.0,261,3,175.24,0
16251.0,512,1,60.62,3
16252.0,383,1,67.1,0
16253.0,67,7,592.62,1
16254.0,378,3,236.41,0
16255.0,17,15,1651.55,1
16256.0,267,3,116.88,0
16257.0,177,1,46.95,0
16258.0,45,15,913.5,1
16259.0,410,3,255.45000000000002,0
16260.0,51,1,96.6,1
16261.0,17,6,514.83,1
16262.0,378,1,140.48,0
16263.0,423,1,60.86,0
16264.0,438,2,165.49,0
16265.0,9,12,1438.82,1
16266.0,74,14,467.94,1
16267.0,591,1,8.72,3
16268.0,71,2,191.66,1
16269.0,438,1,122.53,0
16270.0,353,1,174.03,0
16271.0,3,10,587.92,1
16272.0,117,1,43.43,1
16273.0,648,2,123.94,3
16274.0,373,1,573.2,0
16275.0,197,3,412.76,0
16276.0,177,3,68.82000000000001,0
16277.0,734,1,149.99,3
16278.0,100,3,415.24,1
16279.0,21,9,878.5,1
16280.0,725,1,60.9,3
16281.0,72,3,96.78,1
16282.0,340,3,114.95,0
16283.0,6,8,1384.0,1
16284.0,31,3,292.93,1
16285.0,646,1,92.6,3
16286.0,477,2,70.85,3
16287.0,170,5,90.04,1
16288.0,470,1,61.05,3
16289.0,462,1,37.94,3
16290.0,465,4,686.94,3
16291.0,682,1,117.72,3
16292.0,122,5,278.71999999999997,1
16293.0,22,15,967.52,1
16294.0,477,1,21.75,3
16295.0,10,4,297.58,1
16296.0,626,4,238.27,3
16297.0,269,1,55.83,0
16298.0,23,7,222.67,1
16299.0,477,1,34.7,3
16300.0,430,3,632.14,0
16301.0,737,1,19.94,3
16302.0,127,1,19.38,1
16303.0,26,7,873.19,1
16304.0,695,1,69.01,3
16305.0,139,1,37.03,1
16306.0,214,7,146.46,0
16307.0,429,3,137.5,0
16308.0,38,7,2.24,1
16309.0,106,2,101.56,1
16310.0,414,2,87.58,0
16311.0,18,2,91.52,1
16312.0,432,1,56.2,0
16313.0,3,2,49.57,1
16314.0,390,3,224.55,0
16315.0,331,2,112.39,0
16316.0,64,13,1268.55,1
16317.0,120,5,432.57,1
16318.0,35,1,47.0,1
16319.0,218,1,16.85,0
16320.0,172,6,706.07,1
16321.0,72,7,67.2,1
16322.0,1,2,90.2,1
16323.0,196,2,9.34,0
16324.0,128,3,251.41,1
16325.0,47,12,357.16,1
16326.0,6,24,2554.07,1
16327.0,14,16,2014.22,1
16328.0,563,1,46.07,3
16329.0,428,4,260.79,0
16330.0,18,7,297.41,1
16331.0,432,6,167.2,0
16332.0,28,11,569.85,1
16333.0,8,22,47.980000000000004,1
16334.0,492,1,159.98,3
16335.0,552,7,1272.11,3
16336.0,421,4,250.16,0
16337.0,37,1,30.4,1
16338.0,157,1,41.08,0
16339.0,284,1,105.15,0
16340.0,107,3,600.48,1
16341.0,25,7,270.19,1
16342.0,75,4,84.05,1
16343.0,16,3,254.13,1
16344.0,158,4,92.42,1
16345.0,44,2,354.71,1
16346.0,385,1,21.93,0
16347.0,11,11,1200.3700000000001,1
16348.0,32,8,718.65,1
16349.0,291,1,53.5,0
16350.0,21,9,453.34,1
16351.0,333,13,384.19,0
16352.0,18,2,54.93,1
16353.0,4,38,448.92,1
16354.0,63,5,387.61,1
16355.0,375,1,153.22,0
16356.0,198,6,127.94,0
16357.0,33,4,180.63,1
16358.0,1,5,292.36,1
16359.0,7,16,730.17,1
16360.0,5,6,1508.54,1
16361.0,10,4,327.3,1
16362.0,32,6,266.95,1
16363.0,53,1,14.780000000000001,1
16364.0,12,2,183.04,1
16365.0,18,15,612.33,1
16366.0,19,4,246.67,1
16367.0,37,3,461.15,1
16368.0,2,3,255.49,1
16369.0,18,7,464.34,1
16370.0,82,4,657.72,1
16371.0,449,1,40.55,0
16372.0,33,5,771.65,1
16373.0,382,2,83.65,0
16374.0,66,5,1075.69,1
16375.0,470,2,22.25,3
16376.0,9,2,318.84,1
16377.0,267,2,5.3,0
16378.0,247,3,41.45,0
16379.0,4,4,214.20000000000002,1
16380.0,61,1,57.6,1
16381.0,396,2,196.1,0
16382.0,408,2,186.01,0
16383.0,75,7,1151.32,1
16384.0,90,4,209.57,1
16385.0,60,5,308.3,1
16386.0,29,3,294.95,1
16387.0,323,5,321.07,0
16388.0,654,1,37.3,3
16389.0,53,4,94.47,1
16390.0,537,3,119.55,3
16391.0,401,4,757.43,0
16392.0,270,3,317.42,0
16393.0,2,23,1538.49,1
16394.0,57,5,102.22,1
16395.0,61,14,1377.56,1
16396.0,476,1,15.2,3
16397.0,628,1,53.94,3
16398.0,154,2,454.66,1
16399.0,19,3,311.69,1
16400.0,95,9,690.43,1
16401.0,1,23,575.85,1
16402.0,265,2,309.85,0
16403.0,312,1,16.099999999999998,0
16404.0,70,1,118.8,1
16405.0,302,2,11.65,0
16406.0,19,3,409.78000000000003,1
16407.0,13,14,724.72,1
16408.0,591,1,66.45,3
16409.0,36,12,2029.51,1
16410.0,734,1,3.98,3
16411.0,19,4,429.55,1
16412.0,54,5,336.43,1
16413.0,57,2,191.65,1
16414.0,22,5,222.9,1
16415.0,44,3,328.78,1
16416.0,27,9,497.64,1
16417.0,493,1,5.95,3
16418.0,45,5,616.32,1
16419.0,113,8,354.18,1
16420.0,396,1,2.07,0
16421.0,376,3,254.29,0
16422.0,17,109,1347.79,1
16423.0,25,1,34.480000000000004,1
16424.0,191,2,46.74,0
16425.0,302,1,87.61,0
16426.0,2,10,776.24,1
16427.0,263,2,13.4,0
16428.0,414,3,302.62,0
16429.0,106,1,39.900000000000006,1
16430.0,57,7,146.07,1
16431.0,213,3,152.19,0
16432.0,64,1,25.34,1
16433.0,28,2,70.31,1
16434.0,29,12,690.78,1
16435.0,512,3,525.36,3
16436.0,668,3,90.78,3
16437.0,381,2,43.55,0
16438.0,6,5,289.61,1
16439.0,722,1,42.05,3
16440.0,8,6,699.17,1
16441.0,67,5,275.61,1
16442.0,2,5,586.89,1
16443.0,521,1,1.69,3
16444.0,46,17,921.17,1
16445.0,34,4,429.2,1
16446.0,1,2,4.98,1
16447.0,136,3,360.07,1
16448.0,198,2,120.5,0
16449.0,198,2,131.92,0
16450.0,150,3,154.01,1
16451.0,88,3,168.09,1
16452.0,631,2,33.49,3
16453.0,531,2,47.01,3
16454.0,45,4,10.0,1
16455.0,64,11,536.57,1
16456.0,99,13,1110.02,1
16457.0,218,1,24.03,0
16458.0,3,30,785.41,1
16459.0,730,1,12.84,3
16460.0,28,3,226.15,1
16461.0,178,3,696.52,1
16462.0,74,3,25.5,1
16463.0,21,4,163.44,1
16464.0,20,3,592.07,1
16465.0,421,2,115.45,0
16466.0,34,15,1129.34,1
16467.0,509,7,29.22,3
16468.0,74,3,115.65,1
16469.0,24,5,614.74,1
16470.0,52,11,1117.39,1
16471.0,275,4,165.44,0
16472.0,434,2,273.91,0
16473.0,165,4,64.45,1
16474.0,7,7,791.92,1
16475.0,88,4,143.1,1
16476.0,432,1,84.25,0
16477.0,64,11,599.55,1
16478.0,25,3,50.03,1
16479.0,10,2,111.2,1
16480.0,76,1,176.52,1
16481.0,682,1,42.1,3
16482.0,16,1,24.51,1
16483.0,192,1,83.8,0
16484.0,174,2,82.18,0
16485.0,77,5,463.31,1
16486.0,538,1,47.89,3
16487.0,577,2,70.3,3
16488.0,33,3,128.79000000000002,1
16489.0,380,2,44.8,0
16490.0,436,1,31.09,0
16491.0,47,2,205.38,1
16492.0,541,1,58.76,3
16493.0,80,7,236.62,1
16494.0,297,1,74.96,0
16495.0,3,3,312.15999999999997,1
16496.0,9,6,368.21,1
16497.0,50,23,1342.85,1
16498.0,161,2,35.52,0
16499.0,360,8,473.92,0
16500.0,5,9,244.47,1
16501.0,383,1,551.47,0
16502.0,620,2,174.0,3
16503.0,107,11,867.47,1
16504.0,25,1,106.11,1
16505.0,32,1,5.4,1
16506.0,20,2,6.55,1
16507.0,572,1,84.53999999999999,3
16508.0,630,1,161.57,3
16509.0,297,1,99.1,0
16510.0,372,6,510.31,0
16511.0,22,6,999.15,1
16513.0,5,4,90.67,1
16515.0,52,10,610.28,1
16516.0,30,1,12.7,1
16517.0,277,1,49.050000000000004,0
16518.0,61,4,222.53,1
16519.0,25,4,203.25,1
16520.0,186,6,1096.95,1
16521.0,415,3,606.44,0
16522.0,436,2,85.58,0
16523.0,2,28,1480.93,1
16524.0,446,2,182.55,0
16525.0,2,48,1265.05,1
16526.0,172,2,197.29,0
16527.0,81,2,250.41,1
16528.0,4,1,54.8,1
16529.0,190,4,454.37,0
16530.0,668,1,17.65,3
16531.0,22,11,373.31,1
16532.0,18,5,21.5,1
16533.0,19,3,469.17,1
16534.0,642,1,184.84,3
16535.0,5,3,192.42,1
16536.0,110,1,200.21,1
16537.0,641,1,2.05,3
16538.0,541,3,83.3,3
16539.0,3,10,823.15,1
16540.0,414,1,97.95,0
16541.0,735,1,140.1,3
16542.0,54,2,36.04,1
16543.0,592,1,24.38,3
16544.0,520,4,30.59,3
16545.0,165,2,21.46,0
16546.0,291,5,197.77,0
16547.0,546,1,58.32,3
16548.0,599,1,30.15,3
16549.0,10,34,6720.76,1
16550.0,109,18,2151.65,1
16551.0,96,7,287.34999999999997,1
16552.0,243,2,93.06,0
16553.0,163,33,589.19,1
16554.0,42,8,615.56,1
16555.0,35,6,147.28,1
16556.0,67,17,2065.88,1
16557.0,24,2,75.0,1
16558.0,1,38,2476.91,1
16559.0,397,1,68.15,0
16560.0,27,8,817.02,1
16561.0,6,2,88.61,1
16562.0,477,1,40.519999999999996,3
16563.0,54,6,231.5,1
16564.0,569,1,16.45,3
16565.0,364,4,48.75,0
16566.0,15,5,48.519999999999996,1
16567.0,194,2,75.79,0
16568.0,428,2,61.45,0
16569.0,3,5,72.92,1
16570.0,15,20,1033.86,1
16571.0,27,10,496.27,1
16572.0,127,3,215.43,1
16573.0,85,2,157.99,1
16574.0,71,3,155.12,1
16576.0,420,2,109.34,0
16577.0,667,1,97.60000000000001,3
16578.0,626,1,13.05,3
16579.0,426,1,70.7,0
16581.0,183,1,10.67,0
16582.0,113,1,9.73,1
16583.0,374,2,78.8,0
16584.0,80,5,212.65,1
16585.0,594,2,55.480000000000004,3
16586.0,249,3,138.24,0
16587.0,232,1,87.2,0
16588.0,386,4,218.27,0
16589.0,71,4,75.42,1
16590.0,401,2,111.05,0
16591.0,69,1,44.43,1
16592.0,4,28,930.57,1
16593.0,51,8,346.42,1
16594.0,75,1,159.95,1
16595.0,61,5,961.91,1
16596.0,16,4,114.79,1
16597.0,4,1,11.35,1
16598.0,286,1,25.6,0
16599.0,386,1,32.75,0
16600.0,4,13,252.06,1
16601.0,41,3,220.65,1
16602.0,36,2,116.68,1
16603.0,75,2,73.32000000000001,1
16604.0,563,2,35.7,3
16605.0,724,1,0.42,3
16606.0,404,2,97.63,0
16607.0,18,25,1085.73,1
16608.0,454,2,415.37,0
16609.0,15,7,983.78,1
16610.0,219,1,7.78,0
16611.0,186,6,441.38,1
16612.0,33,9,556.59,1
16613.0,70,1,86.91,1
16614.0,183,3,279.02,0
16615.0,626,1,62.86,3
16616.0,15,2,93.71000000000001,1
16617.0,236,1,19.55,0
16618.0,31,5,348.1,1
16619.0,264,4,411.46,0
16620.0,4,6,214.23,1
16621.0,52,4,133.14,1
16622.0,544,1,71.5,3
16623.0,246,4,168.25,0
16624.0,81,2,147.54,1
16625.0,275,5,229.3,0
16626.0,1,17,740.46,1
16627.0,79,1,101.35,1
16628.0,30,7,319.14,1
16629.0,74,2,156.99,1
16630.0,407,1,6.4,0
16631.0,482,7,326.09,3
16632.0,486,2,43.55,3
16633.0,17,6,708.23,1
16634.0,223,6,414.03,0
16635.0,407,1,55.120000000000005,0
16636.0,438,4,191.32,0
16637.0,32,4,192.72,1
16638.0,23,15,491.44,1
16639.0,31,4,297.41,1
16640.0,398,1,18.35,0
16641.0,106,2,73.21000000000001,1
16642.0,5,3,161.29,1
16643.0,246,2,164.23,0
16644.0,178,2,95.35,0
16645.0,736,1,33.34,3
16646.0,449,1,46.86,0
16647.0,170,4,110.46,0
16648.0,43,3,69.52,1
16649.0,520,1,136.19,3
16650.0,72,7,225.52,1
16651.0,587,1,17.6,3
16652.0,59,16,1119.22,1
16653.0,16,2,229.47,1
16654.0,141,8,346.83,1
16655.0,18,13,1675.57,1
16656.0,22,30,293.35,1
16657.0,10,4,327.64,1
16658.0,368,6,258.52,0
16659.0,189,1,1.24,0
16660.0,16,7,66.11,1
16661.0,540,4,216.37,3
16662.0,394,1,140.3,0
16663.0,729,1,1.65,3
16664.0,569,1,42.0,3
16665.0,362,1,48.5,0
16666.0,19,2,65.84,1
16667.0,68,2,189.82,1
16668.0,15,13,110.78,1
16669.0,24,3,439.95,1
16670.0,17,20,1483.1,1
16671.0,28,3,16.82,1
16672.0,2,20,414.38,1
16673.0,679,1,56.29,3
16674.0,55,2,197.42000000000002,1
16675.0,442,2,63.97,0
16676.0,34,6,691.08,1
16677.0,411,2,156.62,0
16678.0,3,12,301.31,1
16679.0,366,3,114.14,0
16680.0,43,3,87.2,1
16681.0,73,7,95.91,1
16682.0,5,5,53.089999999999996,1
16683.0,534,1,57.76,3
16684.0,4,55,1854.37,1
16685.0,61,2,139.8,1
16686.0,47,16,2702.11,1
16687.0,391,1,16.02,0
16688.0,1,4,172.05,1
16689.0,76,2,46.019999999999996,1
16690.0,72,4,61.69,1
16691.0,418,2,71.36,0
16692.0,256,4,168.04999999999998,0
16693.0,69,5,526.47,1
16694.0,723,1,50.00000000000001,3
16695.0,562,2,78.15,3
16696.0,135,4,39.300000000000004,1
16697.0,241,1,97.45,0
16698.0,227,2,11.85,0
16699.0,380,7,150.7,0
16700.0,9,25,1132.8,1
16701.0,9,26,581.55,1
16702.0,415,4,335.06,0
16704.0,618,2,159.63,3
16705.0,1,42,2680.241,1
16706.0,37,3,345.04,1
16707.0,400,4,164.53,0
16708.0,46,1,90.84,1
16709.0,85,14,1394.28,1
16710.0,19,22,2396.5,1
16711.0,3,9,124.38,1
16712.0,9,13,1597.04,1
16713.0,19,32,4491.39,1
16714.0,219,4,397.63,0
16715.0,78,2,19.8,1
16716.0,267,3,23.8,0
16717.0,24,14,1266.18,1
16718.0,369,5,542.16,0
16719.0,15,14,1647.85,1
16720.0,26,3,406.74,1
16721.0,262,1,87.44,0
16722.0,17,22,562.99,1
16723.0,91,4,539.14,1
16724.0,405,1,40.65,0
16725.0,302,14,1350.88,0
16726.0,26,7,638.94,1
16727.0,364,4,346.14,0
16728.0,46,4,619.95,1
16729.0,38,21,1408.73,1
16730.0,52,3,114.89,1
16731.0,648,1,77.33,3
16732.0,32,4,988.76,1
16733.0,530,1,34.54,3
16734.0,52,3,187.39,1
16735.0,79,14,705.05,1
16736.0,506,5,614.78,3
16737.0,53,2,2.9,1
16738.0,298,1,1.25,0
16739.0,177,2,119.09,0
16740.0,395,1,89.36,0
16741.0,625,1,35.68,3
16742.0,47,14,681.65,1
16743.0,29,14,550.25,1
16744.0,11,7,604.66,1
16745.0,87,17,686.3,1
16746.0,5,42,2549.65,1
16747.0,38,2,118.78,1
16748.0,18,14,293.03,1
16749.0,591,2,219.89000000000001,3
16750.0,45,5,362.34,1
16751.0,31,1,35.0,1
16752.0,373,1,244.70000000000002,0
16753.0,58,1,72.16,1
16754.0,372,29,236.71,0
16755.0,114,7,833.93,1
16756.0,215,7,262.78000000000003,0
16757.0,319,2,26.45,0
16758.0,65,1,88.91,1
16759.0,8,3,123.5,1
16760.0,430,1,27.45,0
16761.0,97,1,15.56,1
16762.0,20,3,290.46,1
16763.0,199,2,172.3,0
16764.0,4,13,1667.6200000000001,1
16765.0,294,2,141.2,0
16766.0,273,2,96.4,0
16767.0,31,15,479.01,1
16768.0,48,9,598.41,1
16769.0,260,4,509.19,0
16770.0,58,9,898.6,1
16771.0,33,10,1222.8700000000001,1
16772.0,423,3,407.55,0
16773.0,57,3,235.59,1
16774.0,68,8,427.33,1
16775.0,10,16,1218.42,1
16776.0,60,2,238.44,1
16777.0,80,5,566.65,1
16778.0,74,2,37.84,1
16779.0,2,53,2271.88,1
16780.0,100,3,284.01,1
16781.0,372,2,311.5,0
16782.0,10,38,5634.32,1
16783.0,437,1,83.45,0
16784.0,20,5,335.01,1
16785.0,410,1,114.83,0
16786.0,394,1,0.72,0
16787.0,398,4,397.07,0
16788.0,123,5,1153.88,1
16789.0,8,1,14.45,1
16790.0,4,6,219.79,1
16791.0,29,15,2049.64,1
16792.0,282,5,270.0,0
16793.0,57,1,38.83,1
16794.0,1,15,942.78,1
16795.0,365,3,870.62,0
16796.0,89,1,31.419999999999998,1
16797.0,393,5,1127.17,0
16798.0,554,3,718.86,3
16799.0,432,2,357.95,0
16800.0,11,1,605.71,1
16801.0,163,4,454.42,1
16802.0,679,2,95.49,3
16803.0,65,1,50.480000000000004,1
16804.0,23,3,192.85,1
16805.0,174,5,532.95,1
16806.0,103,4,294.48,1
16807.0,143,6,362.47,1
16808.0,99,2,53.64,1
16809.0,23,9,459.48,1
16810.0,192,2,134.13,0
16811.0,5,2,66.32,1
16812.0,361,4,365.52,0
16813.0,8,10,785.95,1
16814.0,14,36,2812.31,1
16815.0,454,2,189.1,0
16816.0,103,4,63.08,1
16817.0,3,13,477.12,1
16818.0,11,11,474.86,1
16819.0,465,2,47.34,3
16820.0,96,1,97.21,1
16821.0,382,1,71.65,0
16822.0,686,1,27.98,3
16823.0,227,7,499.15,0
16824.0,16,3,120.06,1
16825.0,39,5,198.17,1
16826.0,51,1,87.67,1
16827.0,393,5,75.48,0
16828.0,93,2,30.0,1
16829.0,157,2,106.31,1
16830.0,39,4,216.63,1
16831.0,565,1,16.7,3
16832.0,184,5,115.49,0
16833.0,1,6,624.18,1
16834.0,228,2,70.37,0
16835.0,128,6,360.93,1
16836.0,40,4,103.17,1
16837.0,31,11,693.51,1
16838.0,197,4,413.18,0
16839.0,9,44,1092.96,1
16840.0,603,2,22.55,3
16841.0,37,12,377.97,1
16842.0,101,3,199.15,1
16843.0,43,35,1215.61,1
16844.0,563,2,103.45,3
16845.0,618,1,68.86,3
16846.0,50,3,127.59,1
16847.0,43,2,180.54,1
16848.0,53,4,211.64000000000001,1
16849.0,187,1,40.839999999999996,0
16850.0,334,1,40.300000000000004,0
16851.0,4,3,39.269999999999996,1
16852.0,10,2,74.84,1
16854.0,417,2,188.64000000000001,0
16855.0,24,2,71.05,1
16856.0,15,3,54.33,1
16857.0,443,1,28.65,0
16858.0,369,10,559.3100000000001,0
16859.0,145,7,263.81,1
16860.0,453,3,225.4,0
16861.0,60,5,124.12,1
16862.0,547,4,82.56,3
16863.0,31,3,103.05,1
16864.0,434,2,38.0,0
16865.0,402,1,25.37,0
16866.0,141,3,41.89,1
16867.0,690,1,9.17,3
16868.0,394,3,227.85999999999999,0
16869.0,23,4,294.24,1
16870.0,469,1,77.96000000000001,3
16871.0,22,6,473.65,1
16872.0,77,6,120.28,1
16873.0,5,12,1528.52,1
16874.0,379,1,110.82000000000001,0
16875.0,67,11,842.9,1
16876.0,404,1,63.550000000000004,0
16877.0,12,6,401.6,1
16878.0,84,1,4.75,1
16880.0,31,8,701.32,1
16881.0,67,1,0.72,1
16882.0,67,3,107.92,1
16883.0,187,19,1035.49,1
16884.0,38,4,333.66,1
16885.0,15,4,442.75,1
16886.0,456,1,30.7,3
16887.0,35,3,252.57,1
16888.0,401,3,222.63,0
16889.0,195,6,619.23,1
16890.0,477,3,36.94,3
16891.0,2,11,1629.91,1
16892.0,1,7,477.6,1
16893.0,367,2,330.26,0
16894.0,502,3,883.64,3
16895.0,65,5,512.46,1
16896.0,555,1,103.95,3
16897.0,299,2,188.69,0
16898.0,26,5,621.94,1
16899.0,8,8,570.19,1
16900.0,17,3,167.88,1
16901.0,729,1,140.89000000000001,3
16902.0,116,1,170.07,1
16903.0,29,3,426.09,1
16904.0,4,21,2607.2,1
16905.0,5,17,1283.02,1
16906.0,82,7,758.48,1
16907.0,29,9,919.9,1
16908.0,722,1,78.44,3
16909.0,72,1,58.3,1
16910.0,4,8,1188.85,1
16911.0,636,2,81.15,3
16912.0,29,15,752.91,1
16913.0,290,3,67.1,0
16914.0,36,1,100.69,1
16915.0,9,11,814.86,1
16916.0,24,4,637.46,1
16917.0,277,2,266.94,0
16918.0,50,16,992.84,1
16919.0,156,24,1893.5,1
